Income,Age,Workclass,Education.num,Race,Sex,Hours.per.week
High,56,Local-gov,14,Black,Male,40
High,59,Private,13,White,NA,50
High,44,Private,10,White,Male,60
Low,NA,Private,13,Asian-Pac-Islander,Male,40
Low,52,Private,9,Other,Male,40
Low,30,Private,10,White,Male,50
Low,23,NA,13,White,Male,40
High,43,Private,9,White,Female,43
Low,61,Private,9,White,Male,50
Low,38,Private,9,White,Female,35
Low,68,Private,6,White,Male,16
High,41,Private,NA,White,Male,50
Low,42,Self-emp-not-inc,10,White,Male,40
Low,48,?,5,Amer-Indian-Eskimo,Female,20
Low,19,Private,9,White,Female,40
Low,31,Private,7,Asian-Pac-Islander,Male,40
Low,40,Self-emp-inc,12,White,Male,50
Low,NA,Private,13,Asian-Pac-Islander,Female,40
High,51,NA,9,White,Male,NA
High,44,Local-gov,13,White,Male,40
Low,23,Private,13,White,Female,30
Low,30,?,7,White,Male,35
Low,44,Private,13,White,Female,45
Low,24,Private,9,White,Male,60
Low,34,Private,9,White,Male,60
Low,17,Private,7,White,Male,12
High,61,Private,14,Asian-Pac-Islander,Male,45
Low,30,Local-gov,13,White,Male,40
Low,45,Private,13,White,Male,40
Low,22,Private,NA,White,Female,40
Low,49,Private,10,White,Male,40
Low,39,Private,12,White,Female,45
Low,39,?,9,Black,Male,40
Low,34,Private,10,White,Female,40
High,52,Local-gov,10,White,NA,40
Low,24,Private,11,White,Female,40
High,38,Private,13,White,Male,45
Low,19,Private,7,White,Male,40
Low,24,Private,9,White,Female,30
Low,25,Private,12,White,Male,43
Low,71,Private,4,White,Male,10
Low,27,Private,NA,Black,Female,40
Low,28,Private,11,Black,Female,40
High,54,Private,11,Black,NA,38
Low,18,Private,NA,Black,Female,10
Low,49,Private,9,Black,Male,40
Low,36,Private,9,White,Female,25
Low,57,Private,9,White,Male,50
High,56,Federal-gov,14,White,Male,40
Low,17,NA,6,White,Male,20
Low,30,Private,9,White,Male,50
Low,41,Private,6,White,Female,40
Low,26,Private,9,White,Male,40
Low,61,Private,6,White,Male,48
Low,50,?,10,White,Male,40
Low,24,Private,9,White,Male,45
Low,44,Private,7,White,Female,NA
Low,38,State-gov,14,White,Female,40
Low,61,?,4,Black,Female,NA
Low,25,Private,13,White,Male,50
Low,34,Private,9,White,Male,70
Low,38,Private,10,White,Male,40
Low,42,Private,9,White,Male,55
Low,17,?,6,Black,Male,20
Low,48,Private,4,White,Male,40
High,38,Private,14,White,Male,NA
High,52,Private,9,White,Male,50
Low,55,State-gov,11,White,Female,40
Low,41,Self-emp-not-inc,9,White,Male,20
Low,45,Private,3,White,Female,35
Low,49,Private,4,Asian-Pac-Islander,Male,45
Low,19,Private,10,White,Male,20
Low,39,Private,13,White,Male,45
Low,43,Private,10,White,Male,45
Low,42,Private,10,White,Male,65
Low,17,Private,7,White,Male,12
Low,30,NA,12,Black,Female,25
Low,61,Local-gov,14,White,NA,70
High,48,Private,14,White,Male,40
Low,60,?,9,White,Male,40
High,57,Private,9,White,Male,40
Low,27,Private,3,White,Male,45
Low,24,Private,9,White,Male,48
High,41,Private,8,NA,Male,84
Low,42,NA,9,White,Male,40
Low,34,Private,13,White,NA,15
Low,22,?,5,Black,Female,36
Low,47,Private,9,White,Female,NA
Low,50,Private,NA,White,Male,40
Low,30,Private,9,White,NA,40
Low,38,Private,13,White,Male,45
High,31,Private,9,White,Male,55
High,44,Private,10,White,Female,45
Low,34,Private,10,White,Male,38
High,52,Private,9,Black,Male,40
Low,34,Private,NA,White,Male,50
Low,NA,Private,10,White,Male,40
Low,68,Private,10,White,Female,20
Low,22,Private,9,White,Female,40
Low,42,Private,13,White,Female,35
Low,37,Private,9,White,NA,35
Low,36,Self-emp-not-inc,9,White,Male,35
Low,38,Private,10,White,Female,30
Low,72,Without-pay,9,White,Male,55
Low,40,NA,3,White,Male,40
Low,NA,Private,10,White,Male,30
High,55,Private,11,White,Male,50
Low,30,Private,12,White,Male,40
Low,52,Private,13,White,Female,40
High,29,Private,13,White,Male,45
Low,41,Private,10,Black,Male,NA
Low,29,Private,13,White,Female,45
Low,24,Private,13,White,Female,20
High,46,Self-emp-not-inc,15,White,Male,45
High,44,Private,NA,NA,Male,60
Low,17,Private,6,Black,Female,15
Low,35,Private,11,White,Female,35
Low,38,Private,9,White,NA,40
Low,36,Private,5,White,Male,40
Low,24,Private,7,White,Male,60
Low,38,Self-emp-not-inc,13,White,Male,99
Low,19,Private,7,White,Female,40
Low,30,Private,9,White,Male,45
Low,36,Local-gov,11,Amer-Indian-Eskimo,Male,40
Low,27,Private,10,White,Male,45
High,27,Private,12,White,Male,40
Low,66,?,4,White,Male,30
High,65,Federal-gov,10,Black,Male,40
High,37,Private,14,Black,Female,40
Low,17,Private,7,White,Male,30
Low,19,?,10,White,Male,40
Low,57,Private,3,Black,Male,50
Low,NA,Self-emp-not-inc,14,White,NA,30
Low,21,Private,10,White,Female,40
Low,43,Private,9,NA,Male,40
Low,50,Private,9,White,Male,40
High,38,Private,7,White,Male,48
High,31,Private,9,White,Male,40
Low,41,Private,15,White,Female,38
Low,20,Private,10,White,Female,40
Low,28,Private,13,White,Female,15
Low,62,NA,NA,White,Male,NA
Low,41,Private,8,Black,Female,40
Low,37,Private,9,White,Male,45
Low,53,Self-emp-not-inc,NA,White,Male,30
High,28,Private,13,White,Male,50
Low,23,Private,14,White,Female,30
Low,46,Self-emp-not-inc,9,White,Male,35
Low,28,Private,9,White,Female,45
Low,50,Private,6,White,Female,40
Low,19,Private,10,White,Male,45
Low,84,Private,4,Black,Male,10
High,48,Self-emp-not-inc,15,White,Male,35
Low,61,Self-emp-not-inc,9,White,Female,20
Low,44,Private,10,White,Male,42
Low,32,Private,NA,Asian-Pac-Islander,Female,60
Low,NA,Private,10,White,Male,35
Low,47,State-gov,10,White,Female,40
Low,19,Private,10,White,Female,15
Low,37,Private,NA,White,Male,17
Low,28,Private,9,Asian-Pac-Islander,Female,40
High,34,Private,12,White,Female,40
Low,32,Self-emp-not-inc,10,White,Female,35
Low,24,Private,10,White,Male,30
Low,22,?,10,Asian-Pac-Islander,Female,25
Low,30,Private,10,Black,Male,99
Low,NA,Private,14,White,Male,40
High,30,Private,13,White,Male,40
Low,28,Private,10,White,Female,26
High,40,Private,10,White,Male,68
Low,28,Private,10,White,Male,45
Low,39,Private,8,White,Male,40
High,33,Self-emp-not-inc,NA,White,Male,40
Low,23,Private,10,Asian-Pac-Islander,Male,40
Low,32,Private,10,White,Male,55
Low,NA,Private,9,White,Male,40
Low,71,Private,3,Asian-Pac-Islander,Female,75
High,30,Private,10,White,Male,40
Low,20,NA,NA,White,Female,40
Low,53,Federal-gov,9,White,Male,50
Low,42,Private,9,White,Male,45
High,44,Private,13,NA,Male,56
Low,26,Private,14,White,NA,40
Low,21,Private,10,White,Female,16
Low,37,Self-emp-not-inc,9,Black,Female,40
Low,36,Local-gov,13,White,Female,40
Low,25,Private,9,White,Female,NA
High,54,Private,16,White,Male,43
High,38,Self-emp-inc,13,White,Male,50
Low,29,Private,9,White,Male,40
Low,20,State-gov,10,White,Male,38
Low,32,Private,9,NA,Male,50
Low,24,Private,12,White,Male,20
High,59,Federal-gov,9,White,Male,40
High,56,Self-emp-not-inc,13,White,Male,40
Low,40,Self-emp-not-inc,9,White,NA,84
High,35,Private,13,White,Male,40
High,38,Private,13,White,Female,40
Low,24,Private,10,White,Female,NA
High,30,Private,10,White,Male,40
Low,61,?,9,White,Male,40
Low,36,NA,2,White,NA,40
Low,20,Local-gov,10,Asian-Pac-Islander,Female,20
Low,36,Private,9,White,NA,40
Low,45,Federal-gov,13,White,Female,40
Low,22,Private,13,White,Female,40
Low,31,Private,9,White,Male,40
Low,34,Private,9,White,Male,40
Low,24,Private,7,White,Male,40
Low,42,?,5,Black,Male,35
Low,23,Private,13,White,Male,25
High,46,Federal-gov,15,White,Female,40
High,60,Private,15,NA,Male,70
Low,40,Private,10,Black,Female,40
Low,55,Private,9,White,NA,40
High,47,Private,14,White,Male,NA
Low,28,Private,9,White,NA,43
High,55,Private,15,White,Male,60
High,47,Private,14,White,Male,40
High,54,Private,14,White,Male,52
Low,NA,Private,7,White,NA,60
High,38,Private,12,White,Male,40
Low,61,Self-emp-not-inc,10,White,Female,40
Low,62,Self-emp-inc,14,Asian-Pac-Islander,Male,40
Low,29,Private,10,White,Male,40
Low,26,Private,9,Black,Female,32
Low,19,Private,10,White,Male,50
Low,40,Private,6,White,Male,40
High,36,Private,9,White,Male,40
Low,42,Private,9,White,Male,45
Low,55,Private,14,Asian-Pac-Islander,Female,40
Low,55,Private,9,Black,Female,35
High,43,Self-emp-not-inc,13,White,Male,40
Low,39,Private,9,NA,Male,40
High,38,Federal-gov,10,White,Male,45
Low,28,Private,9,White,Female,40
Low,36,Private,10,White,Female,40
Low,49,NA,10,NA,Male,50
Low,41,Private,10,Black,Female,40
Low,60,Private,4,White,Female,40
Low,35,Private,13,White,Male,70
Low,36,State-gov,13,White,Female,40
High,51,Private,9,White,Male,40
Low,23,Private,9,White,Male,40
Low,51,Private,9,White,Male,40
Low,NA,Private,7,White,NA,18
Low,33,Self-emp-not-inc,NA,White,Male,25
Low,50,Private,9,White,Male,40
High,38,Private,8,White,Male,40
Low,18,Private,9,White,Female,35
Low,26,Private,9,White,Male,40
Low,21,Private,10,White,Female,47
Low,26,Private,9,White,Male,52
High,30,Local-gov,9,White,NA,40
Low,39,?,10,White,Female,20
Low,33,Local-gov,9,Black,Male,40
Low,42,State-gov,10,White,Male,38
Low,28,Private,15,White,Female,50
Low,20,Private,9,White,Male,35
Low,66,Local-gov,13,Black,Female,25
Low,31,Private,10,Asian-Pac-Islander,Male,NA
Low,36,Private,10,White,Male,40
High,39,Federal-gov,12,White,Male,40
Low,NA,Private,9,White,Male,40
High,61,Private,4,White,Male,40
Low,27,NA,9,White,Male,40
Low,45,Private,9,White,Female,50
Low,21,Private,5,Amer-Indian-Eskimo,Male,40
Low,25,Private,9,White,Female,40
Low,24,Private,10,White,Female,25
Low,38,NA,12,White,Male,55
Low,51,?,10,White,Male,24
High,29,Private,13,White,Female,NA
Low,NA,Private,9,White,Female,38
Low,59,Private,6,White,Male,50
Low,41,Private,9,White,Male,40
Low,23,Private,13,White,Female,40
Low,43,Private,10,White,Male,NA
Low,17,Private,NA,White,Male,20
High,32,Private,13,White,Male,50
Low,42,Private,11,White,Male,40
High,68,Private,14,White,Male,40
High,55,Federal-gov,9,White,Male,40
Low,43,Private,9,White,Male,40
High,61,Private,9,White,Male,40
Low,28,Private,9,White,Male,40
Low,47,Private,9,White,Female,60
Low,21,Self-emp-not-inc,NA,White,NA,40
Low,39,Private,10,White,Male,40
Low,NA,Private,7,White,Male,46
Low,34,Private,10,Black,Male,NA
Low,57,?,5,White,Male,40
Low,27,Private,13,Black,Male,40
Low,21,State-gov,10,Black,Female,12
Low,25,Private,3,White,Male,40
High,51,Self-emp-inc,10,White,Male,50
Low,35,Private,13,Black,Female,40
Low,19,Private,10,White,Male,12
High,27,Private,13,White,Male,55
Low,34,Private,10,Black,Female,35
Low,33,?,9,White,Female,32
Low,36,Private,9,NA,Male,40
Low,33,Self-emp-not-inc,13,White,Male,35
Low,60,Self-emp-not-inc,13,White,Male,40
High,42,Private,10,White,Male,50
Low,NA,Federal-gov,9,Black,NA,40
High,42,Private,9,White,Male,75
High,34,Private,10,White,Male,65
Low,21,Private,9,White,Female,32
High,30,Private,14,White,Male,15
High,53,Private,14,White,Female,50
Low,34,Private,9,White,Male,40
Low,37,Private,13,White,Male,40
Low,27,Private,9,Black,Female,40
Low,31,Private,13,White,Male,40
Low,30,Private,10,White,Female,40
Low,33,Private,9,White,Male,NA
Low,41,Local-gov,10,White,Male,40
Low,23,State-gov,10,White,Male,30
Low,65,Private,10,White,Female,40
Low,30,Private,9,White,Female,40
Low,51,Private,11,White,Male,55
Low,30,Local-gov,10,White,Male,40
High,49,Private,14,NA,Male,45
Low,37,Self-emp-not-inc,9,White,Male,30
Low,42,Private,9,White,Male,40
High,62,Private,11,White,Female,45
Low,67,?,9,White,Male,35
High,31,Private,10,White,NA,40
High,50,Private,13,White,Male,20
Low,33,Private,13,Asian-Pac-Islander,Male,40
Low,27,Private,10,White,Male,40
High,31,Private,11,White,Male,40
Low,35,Private,10,Amer-Indian-Eskimo,Male,40
High,55,Private,10,White,Male,6
High,54,Self-emp-not-inc,13,White,Female,35
High,56,Private,13,NA,Male,48
Low,21,Private,11,White,Female,40
Low,66,Private,4,White,NA,20
Low,46,Private,9,White,Male,50
Low,23,Private,13,White,Female,38
Low,43,Private,14,White,Female,45
Low,40,Private,9,White,Male,55
Low,52,Private,3,White,NA,40
High,59,Local-gov,13,White,Male,50
Low,36,Local-gov,11,Black,Female,40
Low,33,Private,9,White,NA,40
Low,20,Private,NA,White,Male,40
Low,NA,Private,9,White,Male,35
Low,59,?,6,White,Female,40
High,42,Self-emp-not-inc,14,White,Male,50
Low,62,Private,9,White,Female,43
Low,54,Private,9,White,Male,40
Low,35,Private,4,White,Female,30
Low,36,Private,NA,White,Female,40
Low,21,Private,9,White,Female,45
Low,30,Private,9,White,Female,14
High,46,Private,10,White,Male,NA
High,32,Private,3,Asian-Pac-Islander,NA,40
Low,21,Private,10,White,Male,64
Low,39,Private,9,White,Male,40
Low,54,Private,9,White,Female,43
Low,32,Private,NA,White,Male,40
Low,23,Private,9,White,Male,40
Low,42,Private,2,White,Male,40
Low,62,?,6,White,Female,NA
Low,28,Private,10,White,Male,35
Low,28,Private,9,White,Male,40
Low,35,Private,12,White,Male,40
Low,NA,Private,10,White,Female,40
Low,27,Private,9,Black,Male,35
Low,54,Private,2,NA,Male,50
Low,19,Private,9,White,Female,35
Low,27,Private,10,White,Female,30
Low,30,Private,9,White,Male,50
Low,35,Private,12,White,Female,35
Low,66,?,5,White,Male,40
Low,19,Local-gov,10,White,Female,20
High,30,Private,9,White,Male,NA
Low,32,Private,NA,White,Male,40
Low,31,Private,10,White,Female,40
Low,26,Private,11,Black,Male,65
Low,44,Private,10,White,Female,25
High,52,Private,13,White,Male,50
Low,30,Private,10,White,Male,40
Low,32,Self-emp-not-inc,9,White,NA,60
Low,19,Self-emp-not-inc,9,White,Male,40
Low,33,Private,9,White,Male,30
Low,20,Private,10,White,Male,40
Low,61,Private,4,White,Male,NA
Low,33,Private,10,NA,Female,35
Low,24,Private,NA,White,Female,35
Low,31,Self-emp-not-inc,13,White,Male,60
Low,20,?,9,White,Female,20
Low,32,Private,11,White,Female,50
Low,29,Private,12,White,Female,40
Low,61,Private,6,White,Male,24
Low,48,Private,9,White,Female,50
Low,29,Federal-gov,12,White,Female,40
Low,61,?,8,Black,Male,52
Low,34,Private,10,NA,Male,48
Low,22,Private,12,White,Female,15
Low,32,Private,9,White,Male,40
Low,38,Private,9,White,Male,40
Low,27,Private,10,White,Female,40
Low,26,Private,9,Asian-Pac-Islander,Male,40
High,35,Private,9,White,NA,40
Low,62,Private,9,White,Female,40
Low,28,Private,NA,White,Female,40
Low,50,Private,9,Black,Male,40
High,34,Private,13,White,Male,50
Low,37,Self-emp-not-inc,NA,White,Male,40
Low,63,NA,2,White,Female,44
Low,35,Private,5,Black,Male,40
High,55,Private,13,White,Male,40
High,40,Private,9,White,Female,40
Low,25,Private,9,Other,Male,50
Low,51,Private,10,White,Male,40
High,37,Private,13,White,Male,40
High,54,Self-emp-inc,13,White,Male,55
High,47,Local-gov,10,White,Male,40
Low,26,Private,13,White,Female,40
Low,46,Private,11,White,Male,40
Low,24,Private,8,White,Male,40
Low,19,Private,4,White,Male,80
High,35,Private,NA,White,Male,40
Low,36,Local-gov,13,Black,Male,35
Low,18,Private,8,White,Female,20
High,46,Local-gov,14,NA,Male,40
Low,30,Private,9,Black,Female,32
Low,29,Private,9,Black,Female,40
Low,65,Private,9,Black,Female,20
High,41,Private,14,White,Female,40
Low,34,Private,13,White,Male,NA
Low,58,Private,4,Black,Male,40
Low,39,State-gov,9,Black,Female,40
Low,21,Private,10,White,Female,40
High,31,Private,9,White,Male,50
High,33,State-gov,16,White,Male,50
Low,28,Private,13,White,Male,60
Low,32,Private,9,Black,NA,35
High,32,Private,13,White,Male,55
Low,31,Private,NA,Black,Female,40
High,41,Self-emp-not-inc,15,White,Male,40
High,48,Private,13,Asian-Pac-Islander,Male,45
Low,27,Private,9,White,Male,40
Low,45,Private,9,Black,Female,40
Low,34,Self-emp-not-inc,9,White,Male,50
Low,17,Private,6,White,Female,10
Low,25,Private,9,Black,Male,23
High,34,Self-emp-inc,13,White,Female,62
Low,33,Private,9,White,Female,40
Low,21,Private,10,White,Female,20
Low,22,Private,9,White,Male,50
Low,61,Private,10,White,Male,42
High,40,Private,9,White,Female,30
Low,58,Private,NA,White,Male,12
Low,30,Private,10,White,Male,58
Low,24,Private,9,White,Male,60
High,52,Self-emp-not-inc,8,White,Male,50
Low,50,Private,9,White,Female,40
Low,49,Private,10,Black,Male,30
Low,NA,Private,9,White,Female,40
High,32,NA,13,White,Female,35
Low,21,Private,10,White,Female,40
Low,25,Private,10,White,NA,50
Low,NA,Self-emp-inc,9,White,Male,45
High,48,Private,6,White,Male,NA
Low,61,?,9,White,Female,99
Low,21,Private,10,NA,Female,40
Low,20,Private,4,White,Female,52
High,30,State-gov,10,White,Male,40
High,44,Private,9,White,Male,40
Low,44,Private,9,Black,Male,60
Low,29,Private,9,White,Male,60
Low,31,Private,15,White,NA,35
Low,35,Private,9,White,Male,40
Low,27,Private,9,White,Male,40
Low,26,Private,13,White,Female,45
High,37,Self-emp-not-inc,5,White,Male,70
Low,33,Self-emp-not-inc,13,White,Male,40
Low,44,Private,4,NA,Female,55
High,34,Private,13,White,Male,40
Low,28,Local-gov,12,White,Male,5
Low,30,Private,10,White,Female,45
Low,41,Local-gov,13,White,Male,35
Low,23,Private,13,White,Female,40
Low,NA,Private,9,White,Male,70
Low,48,Private,2,White,Male,50
Low,26,State-gov,10,White,Male,20
High,32,Private,13,Black,Male,40
Low,26,Private,9,White,Female,48
High,36,Private,14,White,Male,55
Low,49,Private,NA,White,Male,40
Low,33,?,9,Black,Male,40
High,54,Private,14,White,Male,40
Low,36,Private,9,White,Male,NA
Low,41,Private,9,White,Male,48
Low,27,Private,13,White,Male,35
High,68,?,13,White,Male,NA
Low,21,?,10,White,Male,75
Low,56,?,9,White,NA,40
Low,40,Self-emp-not-inc,11,White,Male,60
Low,46,Private,9,White,Male,40
Low,55,?,5,White,Female,45
Low,43,Private,5,Black,Male,40
Low,46,Private,9,White,Male,40
Low,51,Self-emp-not-inc,10,Amer-Indian-Eskimo,Male,60
Low,19,Private,10,White,Female,15
High,67,Local-gov,NA,White,Female,50
Low,31,Private,9,White,Male,40
High,27,Private,13,White,Male,50
Low,21,Private,10,White,Female,NA
Low,36,Private,9,White,Male,50
Low,23,Private,9,White,Female,16
High,62,Local-gov,14,White,Female,NA
High,31,Local-gov,13,Black,Male,50
High,52,Private,13,White,Male,40
Low,39,Self-emp-not-inc,9,White,Male,40
Low,24,Private,13,White,Male,30
High,55,?,9,White,Male,40
Low,38,Private,9,White,Male,40
Low,36,Private,9,White,Male,40
Low,17,Private,7,Black,Female,15
Low,27,Private,9,White,Female,40
Low,30,Private,10,Black,Male,40
Low,43,State-gov,9,White,Female,40
Low,51,Private,7,Black,Female,30
High,47,Private,13,White,Female,35
High,49,State-gov,16,White,Female,50
High,34,Private,9,White,Male,NA
Low,19,?,9,White,Male,60
High,79,Federal-gov,16,White,Male,6
Low,28,State-gov,10,White,Male,40
Low,41,Self-emp-inc,10,White,Male,50
Low,21,Private,10,White,Male,50
Low,31,Self-emp-not-inc,13,White,Female,40
Low,45,Private,9,White,Male,45
Low,23,Self-emp-inc,9,White,Male,50
Low,32,Private,10,White,Male,50
Low,67,Private,7,White,Male,40
High,32,Private,14,White,Male,55
Low,35,Self-emp-not-inc,9,White,Male,50
Low,29,Private,10,White,Male,40
Low,38,Private,9,White,Male,40
Low,38,Private,10,White,Male,60
Low,18,Private,9,NA,Male,30
Low,47,Private,9,White,Male,24
Low,22,Private,9,White,Female,40
Low,21,Private,10,White,Male,48
Low,27,?,13,White,Male,50
Low,28,Private,10,Asian-Pac-Islander,Female,30
Low,32,Private,15,White,Male,40
High,NA,Private,15,White,Male,55
Low,23,Private,13,White,Female,40
Low,25,Private,10,White,Male,NA
Low,44,Self-emp-inc,10,NA,Male,60
High,43,Private,9,White,Female,25
High,31,Private,13,White,Male,55
Low,33,Private,10,White,NA,40
High,41,Private,9,White,Male,40
Low,29,Self-emp-not-inc,14,White,Male,30
Low,32,?,12,White,Male,40
Low,NA,Private,4,White,Male,15
High,NA,Self-emp-inc,NA,White,Male,40
High,58,Private,13,NA,Male,50
Low,NA,?,8,White,Male,30
Low,20,Private,9,White,Female,40
Low,35,Private,10,White,Male,40
Low,27,Local-gov,9,White,Male,40
High,37,Self-emp-not-inc,9,White,Male,50
Low,42,Private,11,White,Female,40
Low,47,Local-gov,8,White,Male,35
Low,29,NA,9,Black,Female,40
Low,NA,NA,2,White,Female,24
Low,44,Private,10,Black,Female,40
Low,70,Private,3,White,Female,40
Low,25,Private,9,White,Male,78
Low,24,State-gov,13,White,Female,10
Low,42,State-gov,13,Black,Female,40
High,53,Private,13,Black,Male,50
Low,39,Private,13,Black,Female,60
Low,72,Self-emp-not-inc,9,White,Male,40
Low,43,Self-emp-inc,5,White,Female,44
Low,25,State-gov,10,White,Male,40
High,37,Private,12,White,Male,45
Low,27,NA,9,White,Female,40
High,39,Private,16,White,Male,50
Low,64,Self-emp-not-inc,9,White,NA,24
High,29,Self-emp-not-inc,9,White,Male,50
High,50,Private,13,White,Male,50
Low,33,Private,3,White,Female,40
Low,18,Private,9,White,Female,20
Low,20,Private,7,White,Male,32
Low,32,Private,10,White,Female,50
Low,45,Private,10,White,Female,40
Low,48,Private,9,Black,Female,40
Low,20,?,10,White,Female,40
Low,23,Private,NA,White,NA,40
High,34,Federal-gov,13,White,Male,48
High,43,Private,13,White,Male,40
High,44,Private,13,Asian-Pac-Islander,Male,40
High,47,Self-emp-not-inc,10,Black,Male,40
Low,47,NA,9,Black,Female,40
Low,46,Local-gov,2,Amer-Indian-Eskimo,Female,20
Low,19,Private,9,White,Female,40
Low,51,Private,9,NA,Male,40
