Company_Number,Company_Creation_Date,total_products,total_transactions,total_revenue,total_usage,total_accounts,churned
302823,17FEB2009:13:24:33,1,14,159.41,9491,1,0
499282,18JUN2017:20:47:15,1,18,193.74,1234,1,0
548990,20SEP2018:11:07:42,1,1,549.75,0,1,0
544994,10AUG2018:14:35:28,1,16,4017.27,8880,1,0
475580,22OCT2015:01:39:31,2,18,48.29,2214,1,0
146392,11SEP2002:00:00:00,2,2,0.33,13,1,0
550738,15JAN2019:12:28:34,1,4,22.96,444,1,0
501311,25SEP2017:06:53:08,1,6,63.04,95,1,0
542477,10AUG2018:14:26:05,1,7,0,0,1,0
539249,13JUL2018:20:17:35,1,9,173.47,829,1,0
470745,02JUN2015:11:39:27,1,41,299.63,9407,1,0
543720,10AUG2018:14:31:29,1,7,0,0,1,0
463071,17NOV2014:04:51:03,1,3,10.13,5,1,0
543442,10AUG2018:14:29:43,2,8,0,7,1,0
321602,29OCT2009:13:57:12,3,69,120170.9,517869,1,0
484956,19SEP2016:12:47:22,1,7,123.75,313,1,0
482268,01JUN2016:10:06:15,1,16,448.34,19421,2,0
542125,10AUG2018:14:24:48,1,7,0,0,1,0
392231,24FEB2012:05:12:05,2,18,58.98,1431,1,0
549347,23OCT2018:07:21:11,1,14,598.68,8958,1,0
331913,21APR2010:17:18:03,1,34,599.88,19996,1,0
478640,21JAN2016:08:58:37,2,32,1741.08,78738,1,0
542448,10AUG2018:14:25:59,1,7,0,0,1,0
542107,10AUG2018:14:24:44,1,7,0,0,1,0
499415,20JUN2017:22:09:03,1,9,302.54,882,1,0
546550,06SEP2018:18:32:20,1,18,520.19,2723,1,0
543908,10AUG2018:14:31:28,1,4,0,0,1,0
148906,15JAN2004:00:00:00,2,112,88623.13,1272027,1,0
472955,06AUG2015:14:45:29,1,6,0,543.133334,1,0
401598,25JUN2012:10:39:34,1,5,81.910652,1345,1,0
555703,03MAY2019:18:47:09,1,1,11.04,578,1,0
550797,24JAN2019:07:41:40,1,4,54.82,1190,1,0
114020,12MAR2002:05:06:10,1,2,3.09,4,1,0
482923,29JUN2016:08:27:14,2,61,4686.39,104658,1,0
128842,05JAN2004:00:00:00,1,12,844.531507,3887,1,0
138621,09JAN2004:00:00:00,1,7,176.42,1490,1,0
116225,21AUG2002:11:54:56,1,4,7.08,16,1,0
421703,02APR2013:07:20:38,3,63,3243.99,16674,1,0
501906,18OCT2017:12:16:28,1,72,13353.45,1118483,2,1
437303,20DEC2013:12:31:16,1,70,4012.91,33311,1,0
541306,10AUG2018:14:22:25,2,10,0,72,12,0
433241,25SEP2013:15:53:41,1,56,5899.61,77619,1,0
474989,09OCT2015:22:37:29,1,19,325.69,3530,1,0
190025,18AUG2006:19:42:40,1,2,16.05,2,1,0
539336,13JUL2018:20:17:50,2,24,2155.47,7346,1,0
283071,27APR2008:20:54:59,1,18,424.75,23895,1,0
303067,19FEB2009:17:02:42,1,15,43.2,0,1,0
544401,10AUG2018:14:33:58,1,7,0,0,1,0
472661,29JUL2015:16:45:02,1,10,21.3,0,1,0
539413,13JUL2018:20:18:05,1,1,82.62,256,1,0
555406,03APR2019:02:58:23,1,1,1260.38,0,1,0
500599,19AUG2017:07:03:47,1,2,18.73,174,1,0
543611,10AUG2018:14:30:21,1,7,0,0,1,0
351921,18OCT2010:11:29:10,3,44,3615.67,74059,1,0
451639,23JUL2014:10:58:20,2,2,-5025.5,0,1,0
152350,24MAR2005:16:57:52,1,1,0.95,2,1,0
455144,31AUG2014:11:43:17,1,8,0,623.916666,1,0
540914,10AUG2018:10:27:59,1,7,50.172002,458,1,0
500603,19AUG2017:07:11:36,1,7,169.29,2087,1,0
453757,24AUG2014:12:01:33,1,7,0,1107.099998,1,0
455800,02SEP2014:02:57:20,2,40,0,36558.43332,1,0
531751,09MAR2018:04:09:46,3,65,4223.26,82529,1,0
455476,01SEP2014:09:32:33,2,36,0,8819.316669,1,0
433368,27SEP2013:10:07:14,1,17,288.02,5093,1,0
538998,13JUL2018:18:23:40,2,57,1193.03,28031,2,0
544552,10AUG2018:14:33:50,1,7,0,0,1,0
469529,21APR2015:15:09:40,1,4,0,1830.583334,1,0
537183,10MAY2018:15:47:28,1,48,9109.89,450002,1,0
138799,09JAN2004:00:00:00,1,5,56.16,1269,1,0
542660,10AUG2018:14:26:47,1,1,0.82,3,1,0
499314,18JUN2017:23:31:54,1,6,22.38,157,1,0
454578,29AUG2014:06:19:19,1,29,0,12173.86666,1,0
434587,17OCT2013:05:59:18,1,1,0,0,1,0
180629,20JUN2006:00:29:11,2,3,30.7,301,1,0
434265,11OCT2013:07:14:03,1,14,11,1627,1,0
418571,19FEB2013:04:56:16,1,3,42.06,106,1,0
499729,03JUL2017:01:53:47,1,9,97.81,1835,1,0
542347,10AUG2018:14:25:38,1,7,0,0,1,0
467735,06MAR2015:14:34:57,1,22,312.79,7150,1,0
543194,10AUG2018:14:28:47,1,7,0,0,1,0
452432,12AUG2014:02:34:35,1,17,98.03,6880,1,0
467000,18FEB2015:13:35:42,1,8,41.24,702,1,0
541200,10AUG2018:14:21:15,1,7,0,0,1,0
447072,07APR2014:05:43:42,2,6,30.14,153,1,0
454500,29AUG2014:03:44:09,1,6,0,1020.816668,1,0
231558,02JUL2007:01:58:21,2,23,10.9,109,1,0
499490,22JUN2017:23:46:05,2,13,109.08,1002,1,0
295765,06NOV2008:22:54:26,1,2,8.12,99,1,0
236045,18SEP2007:15:36:36,1,2,25.32,206,NA,0
549179,10OCT2018:04:33:08,1,13,713.44,2634,1,0
495598,21FEB2017:23:55:00,1,13,132.36,4728,1,0
543097,10AUG2018:14:28:26,2,16,716.13,4224,1,0
538370,13JUL2018:18:20:30,1,22,2662.21,19737,1,1
483124,06JUL2016:03:33:54,1,1,24150.95,0,1,0
500535,19AUG2017:03:46:57,1,2,9.03,114,1,0
542696,10AUG2018:14:26:55,2,8,0,2,1,0
537031,24APR2018:06:09:14,1,6,51.65,658,1,0
544963,10AUG2018:14:36:04,1,3,0,0,4,1
336061,25JUN2010:11:49:48,2,86,12753.61,55971,1,0
375798,03AUG2011:15:41:00,2,28,6979.25,149866,1,0
396522,16APR2012:07:57:16,3,77,6488.13,349286,2,0
453604,24AUG2014:07:01:41,1,28,0,10180.26667,1,0
539418,13JUL2018:20:18:06,1,8,204.53,4515,1,0
221954,16FEB2007:13:38:59,3,35,32146.35,299501,1,1
473737,28AUG2015:18:28:58,1,9,16554.42,0,1,0
498682,13JUN2017:10:51:06,1,22,632.8,15859,1,0
499349,19JUN2017:02:17:23,1,1,3.49,44,NA,0
454412,29AUG2014:01:22:55,1,16,0,7822.883342,1,0
556033,18MAY2019:13:42:33,1,1,0.36,55,1,0
470093,11MAY2015:02:58:14,1,10,661.32,3056,1,0
549498,08NOV2018:00:26:29,2,2,7883.98,0,1,0
503274,01FEB2018:03:30:13,1,14,204.96,14368,1,0
318294,10SEP2009:23:45:35,3,69,2207.79,14001,1,0
540828,30JUL2018:09:06:13,3,39,94663.68,161786,1,0
499357,19JUN2017:03:02:47,1,8,566.48,7119,1,0
499941,16JUL2017:01:12:11,2,18,403.1,10484,1,0
362590,09MAR2011:02:21:24,1,24,772.75,9419,1,0
539237,13JUL2018:20:17:34,2,3,0.22,7,1,1
486023,26SEP2016:15:36:02,2,64,7603.87,572674,2,0
539139,13JUL2018:20:18:01,1,22,1527.93,20036,1,0
302897,18FEB2009:10:13:31,1,7,1238.04,2267,1,1
122895,05FEB2004:11:37:56,2,4,5.35,3,1,0
537027,24APR2018:00:24:47,1,26,3438.78,4265,1,0
139318,04MAR2004:00:00:00,1,25,2754.36,22107,1,1
294147,17OCT2008:08:47:36,1,70,7550.17,114032,1,0
453877,24AUG2014:15:56:43,1,37,0,140667.3667,1,0
382663,26OCT2011:12:07:51,6,587,110510.7252,4148315,1,0
295014,28OCT2008:17:05:28,2,235,97042.72,1310003,1,0
499950,16JUL2017:08:41:32,1,1,1.49,139,1,0
483590,27JUL2016:05:05:34,1,1,22670.49,0,1,0
431369,27AUG2013:05:33:25,3,148,22392.27,917852,1,0
438420,28JAN2014:14:10:27,1,2,0.8,106,1,0
434602,17OCT2013:10:23:17,5,57,14262.88,61658,2,0
542446,10AUG2018:14:25:59,1,7,0,0,1,0
481148,14APR2016:08:12:47,2,71,2327.66,53505,1,0
410656,22OCT2012:16:49:20,1,57,2963.74,16015,1,0
449459,04JUN2014:06:27:14,3,42,445.88,10545,1,0
366039,19APR2011:11:10:42,1,1,-7.325088,0,1,1
468190,11MAR2015:23:19:14,1,4,105.51,718,1,0
541896,10AUG2018:14:23:55,1,7,0,0,1,0
404032,23JUL2012:10:33:10,3,112,41830.28,801985,1,0
440913,17MAR2014:10:12:52,1,25,481.08,4972,1,0
495779,23FEB2017:04:10:01,1,1,0.1,4,1,0
542488,10AUG2018:14:26:08,2,11,0,94,1,0
121406,07OCT2003:02:32:51,1,3,5.35,2,1,0
496220,25FEB2017:06:15:46,1,19,189.74,7535,1,0
440548,07MAR2014:11:04:19,1,34,1523.52,31003,1,0
500055,21JUL2017:14:36:09,1,19,129.68,3216,1,0
72092,31JUL2001:03:25:48,5,175,42957.59,314836,19,0
542190,10AUG2018:14:25:02,2,9,0,10,4,0
541362,10AUG2018:14:21:52,2,8,0,7,1,0
368480,16MAY2011:22:27:48,1,4,44.56,4335,1,0
415444,11JAN2013:08:35:51,3,95,10941.62,344858,1,0
189027,18AUG2006:19:42:40,2,3,16.05,4,1,0
333608,18MAY2010:05:25:07,1,1,0.07,3,1,0
498773,15JUN2017:09:47:03,1,2,32.53,216,1,0
544276,10AUG2018:14:32:47,1,16,1518.27,8892,1,0
455126,31AUG2014:11:08:00,1,2,0,16.616665,1,0
543666,10AUG2018:14:31:19,2,10,0,12,1,0
432806,19SEP2013:10:42:19,1,108,8040.93,103682,1,0
453189,23AUG2014:16:52:12,1,13,0,4619.133335,1,0
531687,06MAR2018:23:47:58,2,22,529.42,5375,1,0
544885,10AUG2018:14:35:03,1,7,0,0,1,0
482919,29JUN2016:05:32:39,1,1,360,0,1,0
537163,09MAY2018:09:07:08,1,39,5461.74,9121,1,0
553027,19FEB2019:06:23:59,2,9,375.34,1596,1,0
541791,10AUG2018:14:23:32,1,7,0,0,1,0
542787,10AUG2018:14:27:15,1,7,0,0,1,0
538258,13JUL2018:18:20:12,2,12,572.33,8647,3,0
543960,10AUG2018:14:31:39,1,14,361.81,3032,NA,0
541170,10AUG2018:14:21:53,2,6,3.97,13,1,0
502415,15NOV2017:10:55:57,1,35,202667.01,0,1,0
483331,15JUL2016:02:12:59,1,1,0,2,1,0
476759,25NOV2015:20:23:18,2,9,13.67,1450,1,0
455306,01SEP2014:04:04:31,1,18,0,11115.73333,1,0
412358,16NOV2012:09:11:56,1,4,56763.51,0,2,0
468137,11MAR2015:01:04:12,2,15,319.22,2011,1,0
473078,07AUG2015:09:59:29,1,36,1309.62,66154,1,0
413280,03DEC2012:09:30:52,1,52,11259.69,364447,1,0
60277,04OCT2000:15:27:57,1,31,2095.66,8397,1,0
539734,13JUL2018:20:19:02,1,14,546.53,8526,1,0
149702,12MAY2004:00:00:00,1,2,2.02,2,1,0
278996,12MAR2008:00:04:24,1,1,0.08,2,1,0
472923,06AUG2015:12:33:52,1,22,0,18816.13334,1,0
539549,13JUL2018:20:18:29,2,29,1285.14,21313,1,0
556003,14MAY2019:14:19:29,1,1,0,2,1,1
356885,29DEC2010:21:43:23,2,91,29487.01,760205,1,0
546412,21AUG2018:03:39:47,3,16,17695.43,459,5,0
494877,07FEB2017:08:42:45,2,95,985893.33,0,1,0
492332,21OCT2016:05:29:18,2,50,1758.22,22412,13,0
434649,18OCT2013:04:01:27,1,1,427.91,0,1,0
471222,17JUN2015:01:05:26,1,5,44.06,1331,1,0
542732,10AUG2018:14:27:47,2,10,0,191,1,0
280575,07APR2008:10:29:35,2,17,638.31,4632,1,0
541757,10AUG2018:14:23:23,1,6,387.29,3043,1,0
428147,03JUL2013:15:40:56,3,49,1937.38,41472,2,0
493740,07DEC2016:09:35:47,1,1,0,0,1,0
531746,09MAR2018:03:56:13,3,132,32330.7,1194262,1,0
544802,10AUG2018:14:35:28,1,7,0,0,1,0
556047,21MAY2019:03:09:50,1,4,333.58,2260,1,0
113419,25JAN2002:10:02:39,2,3,2.77,2,1,0
549702,26NOV2018:12:37:09,2,11,1276.56,14694,1,0
549140,04OCT2018:16:09:52,1,24,2946.09,11843,1,0
496173,25FEB2017:04:05:41,1,16,83.25,3204,1,0
539625,13JUL2018:20:18:43,1,3,231.36,951,1,0
339174,29JUL2010:01:31:26,1,6,258.81,4863,1,0
501986,23OCT2017:04:09:59,1,12,299.56,2716,1,0
498135,16MAY2017:16:40:17,1,13,789.46,15597,1,1
543651,10AUG2018:14:31:15,1,7,0,0,8,0
496238,25FEB2017:07:25:41,2,20,58.58,2755,1,0
544165,10AUG2018:14:32:25,1,7,0,0,1,0
501745,16OCT2017:12:38:17,1,1,-16.457044,0,1,0
503155,24JAN2018:16:35:25,1,3,-115,0,1,0
453858,24AUG2014:15:19:29,1,20,0,3467.683336,1,0
132816,17NOV2004:10:15:30,2,71,35602.65,52173,7,0
544049,10AUG2018:14:31:59,1,7,0,0,1,0
289290,05AUG2008:07:30:11,2,7,35.18,669,1,0
542333,10AUG2018:14:25:33,1,7,0,0,1,0
332596,29APR2010:16:27:24,2,9,25.08,26,1,0
495720,23FEB2017:01:38:11,1,1,2.59,112,1,0
138706,09JAN2004:00:00:00,1,1,4.55,108,1,0
353567,11NOV2010:13:42:52,1,17,37.23,0,1,0
435819,15NOV2013:01:13:19,4,100,58232.39,197605,1,0
479874,03MAR2016:12:45:02,8,444,2477657.6,45181171,2,0
46053,18NOV1999:12:13:05,1,51,34645.82,576568,1,0
404149,24JUL2012:07:20:12,1,42,2496.82,30763,1,0
540877,03AUG2018:15:32:40,1,2,4.68,689,1,0
541661,10AUG2018:14:23:01,1,7,0,0,1,0
418604,19FEB2013:11:20:32,1,1,0,31,1,0
542828,10AUG2018:14:27:24,1,7,0,0,1,0
538383,13JUL2018:18:20:32,2,14,2811.97,13869,1,0
453700,24AUG2014:10:10:01,1,1,0,222.25,1,0
536902,09APR2018:12:14:37,1,2,13.22,181,NA,0
544091,10AUG2018:14:32:09,2,31,8147.13,65730,1,0
495514,21FEB2017:08:45:54,1,9,73.4,3254,1,0
499943,16JUL2017:01:22:16,1,2,1,93,1,0
447301,10APR2014:07:57:14,3,45,1394.46,63851,2,0
455415,01SEP2014:07:34:57,1,11,0,2671.566666,1,0
368238,12MAY2011:19:31:43,1,32,3674.58,14935,1,0
496027,24FEB2017:12:49:59,1,3,0,522,1,0
436709,05DEC2013:06:01:26,2,4,1531.16,1982,1,0
405118,08AUG2012:11:36:44,1,3,205.08,324,1,0
154798,06MAY2005:17:57:21,1,3,5.34,2,1,0
465393,30DEC2014:09:39:18,2,44,3005.07,31584,1,0
500515,19AUG2017:02:39:02,1,1,25.38,159,1,0
500594,19AUG2017:06:53:31,3,70,0,17246.01667,1,0
469516,21APR2015:14:26:57,2,61,0,6522.750007,1,0
480004,08MAR2016:03:24:57,1,12,0,8258.183331,1,0
499592,23JUN2017:10:35:03,1,5,16.01,91,1,0
540929,10AUG2018:14:20:14,1,7,0,0,1,0
544380,10AUG2018:14:33:10,1,23,3901.01,17617,12,0
385839,08DEC2011:11:54:29,1,31,348.31,9992,1,0
543428,10AUG2018:14:29:39,2,13,269.13,2482,1,0
480413,18MAR2016:03:04:06,2,94,37838.84,707707,1,0
393514,09MAR2012:11:15:32,1,2,6.42,1,1,0
472866,06AUG2015:08:29:30,1,8,0,1250.249999,1,0
544386,10AUG2018:14:33:12,2,9,1068.74,8763,1,0
454970,31AUG2014:06:02:28,3,43,0,24150.25001,1,0
543414,10AUG2018:14:29:38,1,7,0,0,1,0
543201,10AUG2018:14:28:50,1,7,0,0,3,0
134446,12JAN2005:12:00:39,1,15,49.5,63,1,0
346311,18AUG2010:14:50:21,1,17,38.79,0,1,0
544162,10AUG2018:14:32:24,1,7,0,0,1,0
499901,14JUL2017:11:53:07,1,25,336.79,10875,1,0
273677,13DEC2007:22:24:27,1,16,390.95,681,1,0
410952,28OCT2012:23:32:10,1,1,0.21,5,1,0
503306,05FEB2018:02:17:15,2,54,1282.62,18608,1,0
422399,16APR2013:06:07:09,2,15,207.67,2936,1,1
280608,07APR2008:13:29:55,1,2,-94.49,0,1,1
440117,25FEB2014:16:44:57,1,3,39.46,286,1,0
355264,01DEC2010:06:06:57,2,21,167.09,2926,1,0
543481,10AUG2018:14:29:52,1,7,0,0,1,0
541893,10AUG2018:14:23:54,1,7,0,0,1,0
500704,19AUG2017:13:36:53,1,16,0,11980.75,1,0
480099,08MAR2016:19:32:25,1,4,0,387.050001,1,0
555392,02APR2019:03:36:27,1,10,2258.86,19994,3,0
491128,05OCT2016:04:12:14,1,10,143.21,1165,1,0
538225,13JUL2018:18:20:07,1,14,1250.66,8531,1,0
476658,25NOV2015:08:05:05,1,8,100.2,6098,1,0
476115,11NOV2015:09:54:42,1,12,375.4,678,1,0
499464,22JUN2017:06:33:13,1,1,0.12,3,1,0
544431,10AUG2018:14:33:21,1,7,0,0,1,0
470868,05JUN2015:14:46:55,2,133,1638798.91,0,1,0
538254,13JUL2018:18:20:11,1,3,37.27,352,1,0
122370,29DEC2003:12:44:03,2,3,4.27,30,1,0
454760,29AUG2014:12:12:06,3,156,0,407958.5833,1,0
151813,16MAR2005:11:21:55,1,1,0.48,3,1,0
544525,10AUG2018:14:33:41,1,7,0,0,1,0
544347,10AUG2018:14:33:03,2,7,980.79,4247,1,0
542570,10AUG2018:14:26:25,1,7,0,0,1,0
541741,10AUG2018:14:23:20,1,6,806.23,2969,1,0
539086,13JUL2018:20:17:04,1,1,3.51,13,1,1
466920,17FEB2015:23:25:07,3,101,25271.22,161373,1,0
543343,10AUG2018:14:29:21,2,16,4745.95,24897,3,0
543768,10AUG2018:14:30:57,1,7,0,0,1,0
482168,26MAY2016:13:40:39,1,1,0.04,1,1,0
496099,24FEB2017:23:06:29,1,1,10.44,437,1,0
541311,10AUG2018:14:21:41,1,7,0,0,1,0
503561,21FEB2018:06:26:45,1,32,124.11,11079,1,1
455067,31AUG2014:09:12:24,1,5,0,476.066667,1,0
556010,15MAY2019:03:34:50,1,1,18.31,435,1,0
104583,24FEB2003:05:57:53,1,1,0,7,1,0
478488,20JAN2016:05:22:35,1,13,138.21,6178,1,0
191022,18AUG2006:19:42:40,1,2,16.05,3,1,0
542216,10AUG2018:14:25:07,2,8,0,11,1,0
541286,10AUG2018:14:21:36,1,7,0,0,1,0
129935,07OCT2004:19:47:49,1,11,538.52,1258,1,0
538766,13JUL2018:18:22:07,1,27,2847.77,29188,1,0
454066,28AUG2014:07:40:20,1,3,0,265.099999,1,0
498491,01JUN2017:04:55:06,1,35,2548.2,41298,1,0
499854,13JUL2017:03:59:43,3,39,962.72,19317,1,0
365196,06APR2011:09:46:26,3,135,17655.6,518238,1,0
137328,02JAN2004:00:00:00,1,24,1938.42,14105,1,1
537608,20JUN2018:20:34:03,1,7,33.34,1551,1,0
542061,10AUG2018:14:24:33,1,7,0,0,1,0
81382,03APR2002:13:28:54,1,47,17125.93,157972,4,0
456659,09SEP2014:07:12:58,2,67,19035.68,12887,1,0
549508,08NOV2018:14:11:14,1,2,-105,0,1,0
338827,23JUL2010:09:56:38,2,49,257.41,5061,1,0
404695,01AUG2012:10:08:43,1,17,39.86,0,1,0
493384,17NOV2016:09:46:33,1,41,955.55,3667,2,0
542516,10AUG2018:14:26:58,2,18,4983.73,21388,1,0
540826,30JUL2018:03:45:18,1,19,1268.97,0,1,0
455472,01SEP2014:09:24:43,1,13,0,1023.616662,1,0
470910,08JUN2015:17:07:13,2,82,11574.41,91175,1,0
313721,09JUL2009:16:34:58,1,3,8298.95,0,1,0
531752,09MAR2018:04:15:34,3,46,3856.7,47381,1,0
295769,07NOV2008:01:43:32,1,1,7.51,178,1,0
492805,06NOV2016:10:37:11,1,3,6.39,0,1,1
549334,22OCT2018:10:10:16,1,2,5.16,2207,1,0
368428,16MAY2011:22:27:48,1,4,0.23,38,1,0
471950,06JUL2015:21:00:45,2,25,596.88,10416,1,0
96024,05AUG2003:19:25:03,1,1,0.44,1,1,0
549097,01OCT2018:09:50:19,2,8,57.33,1515,1,0
538004,13JUL2018:18:19:31,1,6,37.79,753,1,1
450618,30JUN2014:17:05:35,1,23,403.71,883,1,0
499902,14JUL2017:11:58:13,1,28,521.08,10949,1,0
497631,19APR2017:00:40:32,2,27,1182.31,8504,4,0
453000,22AUG2014:20:02:08,1,4,0,377.049999,1,0
541550,10AUG2018:14:22:33,1,7,0,0,1,0
541289,10AUG2018:14:22:21,1,7,0,0,1,0
541214,10AUG2018:14:21:19,1,2,0,0,1,1
491049,30SEP2016:14:57:46,2,134,-7016.368678,76519,1,0
543667,10AUG2018:14:30:35,1,7,0,0,1,0
541061,10AUG2018:14:20:46,1,7,0,0,1,0
537434,31MAY2018:04:21:22,1,5,53.12,1129,1,0
480720,04APR2016:00:05:03,1,6,2.8,1435,1,0
503113,19JAN2018:13:53:42,1,4,1.72,35,1,0
291766,16SEP2008:10:26:45,1,5,112.98,400,1,1
499959,16JUL2017:09:59:50,2,14,113.63,4885,1,0
543806,10AUG2018:14:31:50,1,7,0,0,1,0
454658,29AUG2014:08:54:11,1,6,0,447.6,1,0
497455,06APR2017:11:25:42,1,4,16.99,600,1,0
468974,06APR2015:00:46:47,3,271,538444.61,5871118,2,0
469182,13APR2015:14:14:04,1,15,15.11,2099,1,0
319187,24SEP2009:09:04:16,1,118,20546.3,75344,1,0
538538,13JUL2018:18:21:18,1,8,454.36,1617,1,0
549359,24OCT2018:04:03:03,1,16,156.45,10696,1,0
356363,22DEC2010:23:36:16,2,39,318.52,1822,2,0
421306,25MAR2013:07:16:06,4,80,19738.07,18196,2,0
438722,03FEB2014:14:32:27,1,16,0,0,1,1
479315,12FEB2016:12:17:12,1,36,125.5,3819,1,0
548641,19SEP2018:01:05:36,1,2,11470.2,0,1,0
472353,21JUL2015:00:02:15,1,32,1165.63,25158,1,0
366543,26APR2011:15:24:07,5,251,304988.76,1082020,1,0
426486,18JUN2013:05:42:34,1,2,13.68,98,1,0
542092,10AUG2018:14:24:40,1,7,0,0,1,0
543225,10AUG2018:14:28:54,1,7,0,0,1,0
437179,18DEC2013:04:54:09,1,8,73.24,919,1,0
455189,01SEP2014:00:18:14,1,4,0,155.966666,1,0
544805,10AUG2018:14:34:44,3,7,3021.76,866,1,0
543378,10AUG2018:14:29:29,1,7,0,0,1,0
427850,01JUL2013:09:31:25,1,37,283.6,3458,1,1
500650,19AUG2017:09:34:37,1,1,1.26,15,1,0
556233,28MAY2019:14:13:07,1,1,197.9,416,1,0
116530,10SEP2002:11:04:37,1,2,2.91,1,1,0
544563,10AUG2018:14:33:52,1,7,0,0,1,0
158459,09JUN2005:04:03:01,2,23,461.25,2881,1,0
478582,21JAN2016:07:18:23,1,34,1132.51,51580,1,0
454402,29AUG2014:01:03:19,1,5,0,650.216667,1,0
538941,13JUL2018:18:22:42,2,16,1747.93,18483,1,0
539260,13JUL2018:20:17:37,1,2,104.98,307,1,0
549429,31OCT2018:12:08:48,1,10,80.76,271,1,0
439927,19FEB2014:23:31:31,1,8,176.36,1524,1,0
541849,10AUG2018:14:24:28,1,7,0,0,1,0
452343,12AUG2014:00:49:44,3,124,43353.31,2333168,1,0
185337,18AUG2006:19:42:40,1,2,55995.34,0,1,0
352842,01NOV2010:15:21:00,1,39,958.55,5911,1,0
543953,10AUG2018:14:31:38,1,8,70.36,1995,1,0
385827,08DEC2011:11:20:17,1,21,136.9,3887,1,0
531886,20MAR2018:18:25:12,1,6,38.29,28,1,0
454594,29AUG2014:06:50:41,1,19,0,2040.199998,1,0
402142,02JUL2012:08:23:46,1,31,1188.97,172512,1,0
472840,06AUG2015:05:36:17,1,8,0,3419.233337,1,1
229835,12JUN2007:12:22:08,1,15,849.44,11962,1,0
500631,19AUG2017:08:40:44,1,1,0,167.466667,1,0
435373,06NOV2013:02:29:52,3,111,4885.78,94322,1,0
502941,08JAN2018:14:33:29,2,38,400.69,7562,2,1
480492,22MAR2016:10:56:27,1,1,37.92,302,1,0
541355,10AUG2018:14:21:51,1,7,0,0,1,0
449957,16JUN2014:06:23:53,1,70,5880.31,376897.8166,1,0
272987,04DEC2007:02:32:09,1,8,82.52,1112,1,0
454059,28AUG2014:07:28:34,1,18,0,4858.700006,1,0
402772,10JUL2012:13:30:04,2,29,1674.07,4414,1,0
469379,17APR2015:10:26:25,2,109,31855.16,278835,1,0
502241,02NOV2017:06:30:17,2,29,894.64,1735,1,0
494105,29DEC2016:08:21:42,1,1,0.08,8,1,0
219346,08JAN2007:16:19:56,1,1,41.57,86,1,0
474943,09OCT2015:19:35:13,1,33,1590.59,22205,1,0
499562,23JUN2017:07:17:36,1,11,154.83,969,1,0
447495,15APR2014:17:46:51,2,45,1000.29,24135,1,0
462712,07NOV2014:03:25:44,2,34,2547.77,9821,1,0
493196,10NOV2016:21:49:05,1,6,0,2088.233331,1,0
481676,08MAY2016:06:21:26,1,42,2843.18,84814,1,0
453548,24AUG2014:04:56:00,1,13,0,2503.699998,1,0
455362,01SEP2014:05:58:52,2,27,0,14610.38333,1,0
480185,09MAR2016:03:22:35,2,36,0,18470.5,7,0
494293,11JAN2017:04:21:30,2,30,896.42,8554,1,0
476852,26NOV2015:03:46:10,1,8,149.06,3473,1,0
417249,31JAN2013:05:48:49,1,40,1702.19,53983,1,0
138863,09JAN2004:00:00:00,1,9,127.75,1236,1,0
476043,10NOV2015:01:10:56,1,12,441.28,1064,1,0
476252,17NOV2015:00:02:18,1,17,260.87,12311,1,0
337672,08JUL2010:07:58:36,1,2,5.97,142,1,0
549582,20NOV2018:07:43:11,1,1,-50,0,1,0
544008,10AUG2018:14:31:51,2,15,3004.16,14138,1,0
440864,14MAR2014:11:34:11,3,143,22354.12,1068417,1,0
538235,13JUL2018:18:20:09,1,14,3055.36,16839,1,0
417562,05FEB2013:06:05:12,2,74,869.2,26123,1,0
499342,19JUN2017:01:47:37,1,1,0.56,7,1,0
542469,10AUG2018:14:26:05,2,10,0,113,1,0
503133,23JAN2018:05:15:46,1,17,1185.83,34791,NA,0
478358,18JAN2016:09:57:42,2,31,3458.15,357996,1,0
479454,17FEB2016:04:58:54,2,28,180.82,1530,1,0
308211,24APR2009:11:29:51,1,10,336.87,1132,1,0
539688,13JUL2018:20:18:53,1,2,16.11,20,1,0
543604,10AUG2018:14:31:05,1,7,0,0,1,0
499594,23JUN2017:10:46:13,1,11,192.22,1437,1,0
467579,04MAR2015:02:19:10,3,23,200.48,5458,1,0
542285,10AUG2018:14:25:24,2,8,0,32,1,0
531894,21MAR2018:15:17:38,3,106,32648.71,1064555,1,0
27954,03APR1999:04:21:00,2,5,32.85,6,1,0
537388,24MAY2018:04:18:26,1,1,4.29,0,1,0
498642,12JUN2017:05:21:20,2,94,14191.87,16271,1,0
491129,05OCT2016:07:08:26,3,44,7349.96,187599,1,1
478453,19JAN2016:23:45:57,1,39,1747.67,71483,12,0
550718,12JAN2019:14:01:25,1,1,0.24,36,1,0
544249,10AUG2018:14:32:43,2,17,5313.84,39080,1,0
282430,23APR2008:21:11:07,2,12,1003.91,1541,1,0
467167,20FEB2015:04:08:57,1,34,335.42,28784,1,0
543134,10AUG2018:14:29:17,1,7,0,0,1,0
189620,18AUG2006:19:42:40,1,12,0.99,0,1,0
540818,26JUL2018:16:25:25,1,61,12226.53,58657,1,0
344301,09SEP2004:16:07:27,1,19,968.22,5268,1,0
543836,10AUG2018:14:31:11,1,3,0,0,1,0
541193,10AUG2018:14:21:14,2,22,4765.4,25516,3,0
